name,tail,n_in_set,n_overlap,observed,null_mean,null_sd,z,p,n_draws,cell,target,primary
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.04698600000000001,0.02095604456952695,-2.242121591415409,1.0,10000,01e98e73f708,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.13,0.04775200000000001,0.02111413024493313,3.8954008072265953,0.0013998600139986002,10000,01e98e73f708,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.051342857142857135,0.05917487746036302,-0.8676461928839314,1.0,10000,01e98e73f708,baseline_oef,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.2857142857142857,0.05242857142857142,0.059532361290447124,3.918637010676553,0.0044995500449955,10000,01e98e73f708,baseline_oef,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.04857128712871288,0.021264799502293867,-0.4216981557576385,0.7324267573242675,10000,01e98e73f708,baseline_oef,False
HALLMARK_HYPOXIA,negative,200,101,0.0891089108910891,0.05024950495049505,0.021628496924833377,1.7966762126672111,0.0670932906709329,10000,01e98e73f708,baseline_oef,False
endothelial,positive,6,5,0.2,0.025220000000000003,0.07048369740585408,2.4797223532924866,0.11938806119388061,10000,01e98e73f708,macaque_vascular_CONTROL,False
endothelial,negative,6,5,0.0,0.00924,0.04226845632383563,-0.21860273129467153,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
pericyte_mural,positive,5,3,0.0,0.028766666666666663,0.09583104924814294,-0.3001810675387562,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
pericyte_mural,negative,5,3,0.0,0.013466666666666665,0.06647291846224965,-0.20258876815096455,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
astrocyte,positive,4,3,0.0,0.023233333333333328,0.08656526760517497,-0.2683909375674871,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
astrocyte,negative,4,3,0.0,0.006266666666666666,0.04551746917393366,-0.13767607866597684,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
glucose_lactate_transport,positive,5,3,0.0,0.0465,0.11899568152761773,-0.39077048345832455,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
glucose_lactate_transport,negative,5,3,0.0,0.044966666666666655,0.11580730642849019,-0.3882886844832464,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
glycolytic_enzymes,positive,6,5,0.0,0.03042,0.0760435638302151,-0.40003385517175005,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
glycolytic_enzymes,negative,6,5,0.0,0.03112,0.07456236047765656,-0.41736876086863495,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
interneuron_subclass,positive,4,4,0.25,0.130175,0.1641591282110136,0.7299319952891953,0.43525647435256476,10000,01e98e73f708,macaque_vascular_CONTROL,False
interneuron_subclass,negative,4,4,0.0,0.204375,0.1931310678658408,-1.0582191786045,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.04798787878787879,0.020609772293957416,-1.348188528701267,0.9608039196080392,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04774141414141415,0.01974932962948876,0.13993570493197027,0.5221477852214779,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.03,0.03581100000000001,0.018272445895391235,-0.318019822483956,0.7025297470252975,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.02,0.028338,0.015491215446181103,-0.5382405292191248,0.7997200279972003,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.14285714285714285,0.05651428571428571,0.0612789939705346,1.4090123147970453,0.18418158184181582,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.055699999999999986,0.05859372223808866,-0.9506137837372683,1.0,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,positive,200,101,0.0297029702970297,0.0534811881188119,0.021689536204958313,-1.096299044713847,0.915008499150085,10000,01e98e73f708,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,negative,200,101,0.0297029702970297,0.053819801980198034,0.020853935241046027,-1.1564643029916035,0.9265073492650735,10000,01e98e73f708,macaque_vascular_CONTROL,False
endothelial,positive,6,5,0.0,0.047400000000000005,0.09537945271388384,-0.4969623818474716,1.0,10000,886480d1a87d,discordance_extraction,False
endothelial,negative,6,5,0.0,0.04304,0.09066178026048244,-0.47473146761888846,1.0,10000,886480d1a87d,discordance_extraction,False
pericyte_mural,positive,5,3,0.0,0.052366666666666666,0.12711306865237038,-0.411969180052441,1.0,10000,886480d1a87d,discordance_extraction,False
pericyte_mural,negative,5,3,0.0,0.0375,0.1092620448483573,-0.34321158872731633,1.0,10000,886480d1a87d,discordance_extraction,False
astrocyte,positive,4,3,0.0,0.0436,0.11817659102659317,-0.3689393950295007,1.0,10000,886480d1a87d,discordance_extraction,False
astrocyte,negative,4,3,0.3333333333333333,0.04643333333333333,0.12278957158036219,2.336517639954728,0.13158684131586842,10000,886480d1a87d,discordance_extraction,False
glucose_lactate_transport,positive,5,3,0.0,0.04819999999999999,0.12359919093586334,-0.3899701902175992,1.0,10000,886480d1a87d,discordance_extraction,False
glucose_lactate_transport,negative,5,3,0.0,0.059866666666666665,0.13700926164963367,-0.436953428883957,1.0,10000,886480d1a87d,discordance_extraction,False
glycolytic_enzymes,positive,6,5,0.0,0.047439999999999996,0.09498129500064738,-0.4994667634261741,1.0,10000,886480d1a87d,discordance_extraction,False
glycolytic_enzymes,negative,6,5,0.0,0.040260000000000004,0.08675904794313961,-0.4640438196876678,1.0,10000,886480d1a87d,discordance_extraction,False
interneuron_subclass,positive,4,4,0.0,0.042075,0.09936520706464612,-0.42343795421898917,1.0,10000,886480d1a87d,discordance_extraction,False
interneuron_subclass,negative,4,4,0.0,0.050575,0.10948022367076166,-0.46195557795071274,1.0,10000,886480d1a87d,discordance_extraction,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.04955454545454545,0.021786933266924716,-0.8836266635443065,0.8784121587841216,10000,886480d1a87d,discordance_extraction,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.08080808080808081,0.04868686868686868,0.02147741747230009,1.4955807495309708,0.10728927107289271,10000,886480d1a87d,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.01,0.04760400000000001,0.020789881769745593,-1.8087644949825112,0.9918008199180082,10000,886480d1a87d,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.03,0.04393600000000001,0.020116856215621766,-0.6927523789317536,0.8276172382761724,10000,886480d1a87d,discordance_extraction,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.0531642857142857,0.0603018559128209,-0.8816359780227317,1.0,10000,886480d1a87d,discordance_extraction,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.056707142857142845,0.06207396797370053,-0.9135414523712823,1.0,10000,886480d1a87d,discordance_extraction,False
HALLMARK_HYPOXIA,positive,200,101,0.0891089108910891,0.05181584158415842,0.02179190700828497,1.7113265623220768,0.07699230076992301,10000,886480d1a87d,discordance_extraction,False
HALLMARK_HYPOXIA,negative,200,101,0.04950495049504951,0.04921485148514853,0.02164547904442045,0.013402291042191402,0.5598440155984401,10000,886480d1a87d,discordance_extraction,False
endothelial,positive,6,5,0.0,0.04358,0.09148105596242316,-0.47638278265940615,1.0,10000,886480d1a87d,discordance_overshoot,False
endothelial,negative,6,5,0.0,0.04564,0.09392012776822654,-0.4859448244430535,1.0,10000,886480d1a87d,discordance_overshoot,False
pericyte_mural,positive,5,3,0.0,0.04226666666666666,0.11465976723429287,-0.36862683124325574,1.0,10000,886480d1a87d,discordance_overshoot,False
pericyte_mural,negative,5,3,0.0,0.0519,0.12721701056768225,-0.4079643104990905,1.0,10000,886480d1a87d,discordance_overshoot,False
astrocyte,positive,4,3,0.3333333333333333,0.0375,0.10936368989141994,2.70504162420861,0.10888911108889111,10000,886480d1a87d,discordance_overshoot,False
astrocyte,negative,4,3,0.0,0.0456,0.12132864459805028,-0.3758386995178943,1.0,10000,886480d1a87d,discordance_overshoot,False
glucose_lactate_transport,positive,5,3,0.0,0.050666666666666665,0.12635751747411872,-0.4009786491495807,1.0,10000,886480d1a87d,discordance_overshoot,False
glucose_lactate_transport,negative,5,3,0.0,0.04746666666666666,0.12262057104925113,-0.3871019867262031,1.0,10000,886480d1a87d,discordance_overshoot,False
glycolytic_enzymes,positive,6,5,0.0,0.036180000000000004,0.08245609498393676,-0.4387789648181643,1.0,10000,886480d1a87d,discordance_overshoot,False
glycolytic_enzymes,negative,6,5,0.0,0.03964,0.08656021256905508,-0.4579471193924856,1.0,10000,886480d1a87d,discordance_overshoot,False
interneuron_subclass,positive,4,4,0.0,0.059875,0.11724433621714951,-0.5106856495746187,1.0,10000,886480d1a87d,discordance_overshoot,False
interneuron_subclass,negative,4,4,0.0,0.04055,0.0985174984457076,-0.411602006138502,1.0,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.04040404040404041,0.04784545454545455,0.02124569999766966,-0.3502550700720785,0.7078292170782922,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04837979797979798,0.02138250913166264,0.09939210184203812,0.524047595240476,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.09,0.042188,0.0196619596174949,2.4317006509085513,0.0212978702129787,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.01,0.046180000000000006,0.0207419285506435,-1.7442929625209587,0.9923007699230078,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.059085714285714276,0.06328346335887343,-0.9336675199118893,1.0,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.0535142857142857,0.06037718855626836,-0.8863328517592899,1.0,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_HYPOXIA,positive,200,101,0.0297029702970297,0.05133564356435644,0.02159440212456324,-1.0017722714684452,0.897010298970103,10000,886480d1a87d,discordance_overshoot,False
HALLMARK_HYPOXIA,negative,200,101,0.039603960396039604,0.0520930693069307,0.02222826310838538,-0.5618571658070627,0.7752224777522247,10000,886480d1a87d,discordance_overshoot,False
endothelial,positive,6,5,0.0,0.05566,0.10315989724694379,-0.5395507506832941,1.0,10000,886480d1a87d,coupling_angle,False
endothelial,negative,6,5,0.0,0.06384000000000001,0.10824257203152558,-0.5897864287759778,1.0,10000,886480d1a87d,coupling_angle,False
pericyte_mural,positive,5,3,0.0,0.05506666666666666,0.13085571358476397,-0.4208197346384597,1.0,10000,886480d1a87d,coupling_angle,False
pericyte_mural,negative,5,3,0.0,0.047799999999999995,0.12303406935569602,-0.388510274026688,1.0,10000,886480d1a87d,coupling_angle,False
astrocyte,positive,4,3,0.0,0.05113333333333332,0.1270469904317996,-0.4024757545184223,1.0,10000,886480d1a87d,coupling_angle,False
astrocyte,negative,4,3,0.0,0.06013333333333332,0.13874670766864663,-0.43340367741873265,1.0,10000,886480d1a87d,coupling_angle,False
glucose_lactate_transport,positive,5,3,0.0,0.049733333333333324,0.12584795058588225,-0.39518588186618003,1.0,10000,886480d1a87d,coupling_angle,False
glucose_lactate_transport,negative,5,3,0.0,0.058233333333333324,0.13498144316905195,-0.4314173264572478,1.0,10000,886480d1a87d,coupling_angle,False
glycolytic_enzymes,positive,6,5,0.0,0.061380000000000004,0.10634141056051497,-0.5771975345866878,1.0,10000,886480d1a87d,coupling_angle,False
glycolytic_enzymes,negative,6,5,0.0,0.054380000000000005,0.10043313994892325,-0.541454743201853,1.0,10000,886480d1a87d,coupling_angle,False
interneuron_subclass,positive,4,4,0.0,0.0312,0.08639479150967377,-0.3611328814481424,1.0,10000,886480d1a87d,coupling_angle,False
interneuron_subclass,negative,4,4,0.25,0.036425,0.09296219325618345,2.2974393408666045,0.138986101389861,10000,886480d1a87d,coupling_angle,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.051770707070707064,0.02222176287404036,-1.420620274261213,0.969003099690031,10000,886480d1a87d,coupling_angle,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.030303030303030304,0.05204444444444445,0.022017825467157606,-0.9874460206728515,0.8952104789521048,10000,886480d1a87d,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.01,0.05339200000000001,0.02201395775411591,-1.9711130767427354,0.9958004199580042,10000,886480d1a87d,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.06,0.05547500000000001,0.0226762954425982,0.19954758533881242,0.47865213478652135,10000,886480d1a87d,coupling_angle,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.044971428571428565,0.05573277348936015,-0.8069117281596256,1.0,10000,886480d1a87d,coupling_angle,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.07142857142857142,0.046178571428571416,0.056231017205083236,0.44904042741943195,0.48295170482951705,10000,886480d1a87d,coupling_angle,False
HALLMARK_HYPOXIA,positive,200,101,0.019801980198019802,0.04903762376237625,0.02125457367872816,-1.375498939958313,0.9638036196380362,10000,886480d1a87d,coupling_angle,False
HALLMARK_HYPOXIA,negative,200,101,0.0297029702970297,0.04841683168316833,0.021354996554790458,-0.8763223790799742,0.8672132786721328,10000,886480d1a87d,coupling_angle,False
endothelial,positive,6,5,0.0,0.0479,0.09544417216362662,-0.5018640626677727,1.0,10000,886480d1a87d,baseline_oef,False
endothelial,negative,6,5,0.0,0.0463,0.09412921969293064,-0.4918770191768333,1.0,10000,886480d1a87d,baseline_oef,False
pericyte_mural,positive,5,3,0.0,0.054,0.12882201330173002,-0.4191830155108654,1.0,10000,886480d1a87d,baseline_oef,False
pericyte_mural,negative,5,3,1.0,0.0484,0.12334097273637643,7.715197787793583,0.00029997000299970003,10000,886480d1a87d,baseline_oef,False
astrocyte,positive,4,3,0.0,0.0524,0.12905130762607558,-0.4060400546411222,1.0,10000,886480d1a87d,baseline_oef,False
astrocyte,negative,4,3,0.0,0.0554,0.1340719375725004,-0.41321100450302684,1.0,10000,886480d1a87d,baseline_oef,False
glucose_lactate_transport,positive,5,3,0.0,0.054766666666666665,0.13161623928848762,-0.4161087337150277,1.0,10000,886480d1a87d,baseline_oef,False
glucose_lactate_transport,negative,5,3,0.0,0.058233333333333324,0.13539239679949205,-0.4301078547237284,1.0,10000,886480d1a87d,baseline_oef,False
glycolytic_enzymes,positive,6,5,0.0,0.05144,0.09859982961445725,-0.5217047554862873,1.0,10000,886480d1a87d,baseline_oef,False
glycolytic_enzymes,negative,6,5,0.0,0.04558000000000001,0.0928141346994088,-0.4910889935850508,1.0,10000,886480d1a87d,baseline_oef,False
interneuron_subclass,positive,4,4,0.0,0.047625,0.10571475476488607,-0.4505047578828513,1.0,10000,886480d1a87d,baseline_oef,False
interneuron_subclass,negative,4,4,0.0,0.044625,0.10284629004003985,-0.43389994896876405,1.0,10000,886480d1a87d,baseline_oef,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.06060606060606061,0.050962626262626265,0.022146906137981044,0.43543031624161016,0.3912608739126087,10000,886480d1a87d,baseline_oef,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.0707070707070707,0.05069595959595959,0.02179465339575647,0.9181660633799011,0.23467653234676533,10000,886480d1a87d,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.02,0.049858000000000006,0.021378490030869814,-1.3966374592820199,0.964003599640036,10000,886480d1a87d,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.14,0.048744,0.021484470298334096,4.247533159198995,0.00019998000199980003,10000,886480d1a87d,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.04883571428571428,0.05712742246906632,-0.8548559023848507,1.0,10000,886480d1a87d,baseline_oef,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.2857142857142857,0.051264285714285714,0.059333316087668515,3.951405642886808,0.0053994600539946005,10000,886480d1a87d,baseline_oef,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.04873069306930694,0.021255755743797407,-0.4293770018471626,0.7302269773022698,10000,886480d1a87d,baseline_oef,False
HALLMARK_HYPOXIA,negative,200,101,0.09900990099009901,0.05004851485148515,0.021871298311584752,2.238613613197351,0.030296970302969704,10000,886480d1a87d,baseline_oef,False
endothelial,positive,6,5,0.2,0.024800000000000003,0.06992109838954191,2.5056814614657807,0.11738826117388261,10000,886480d1a87d,macaque_vascular_CONTROL,False
endothelial,negative,6,5,0.0,0.0118,0.04771540631703769,-0.24729958122114085,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
pericyte_mural,positive,5,3,0.0,0.027933333333333327,0.09320083452177644,-0.2997111933242045,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
pericyte_mural,negative,5,3,0.0,0.013466666666666665,0.06647291846224965,-0.20258876815096455,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
astrocyte,positive,4,3,0.0,0.0187,0.07728215979268581,-0.24197046317240503,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
astrocyte,negative,4,3,0.0,0.0054,0.042081349788237535,-0.12832288002105374,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
glucose_lactate_transport,positive,5,3,0.0,0.04449999999999999,0.11807612892630848,-0.3768754989230086,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
glucose_lactate_transport,negative,5,3,0.0,0.046,0.11631184137672505,-0.39548853715598536,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
glycolytic_enzymes,positive,6,5,0.0,0.028260000000000004,0.07231439967254101,-0.3907935366672317,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
glycolytic_enzymes,negative,6,5,0.0,0.0302,0.07391860388291976,-0.4085574999202367,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
interneuron_subclass,positive,4,4,0.25,0.1341,0.16678486142333182,0.6949071936800287,0.44355564443555645,10000,886480d1a87d,macaque_vascular_CONTROL,False
interneuron_subclass,negative,4,4,0.0,0.197425,0.19076718631620065,-1.0349002038157855,1.0,10000,886480d1a87d,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.010101010101010102,0.04736262626262627,0.020687886629587208,-1.8011320744732668,0.9921007899210079,10000,886480d1a87d,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04733030303030303,0.019794154211918418,0.16038813483810807,0.5201479852014799,10000,886480d1a87d,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.03,0.033725,0.017385464474669637,-0.21425944675951963,0.6702329767023297,10000,886480d1a87d,macaque_vascular_CONTROL,False
